FECHA,TOTAL_KWH_ENERGIA
2024-09-11 01:00:00,120.7676773071289
2024-09-11 02:00:00,114.27705383300781
2024-09-11 03:00:00,115.37044525146484
2024-09-11 04:00:00,106.57669067382812
2024-09-11 05:00:00,109.87834167480469
2024-09-11 06:00:00,118.72966003417969
2024-09-11 07:00:00,128.74319458007812
2024-09-11 08:00:00,540.6737670898438
2024-09-11 09:00:00,494.1964111328125
2024-09-11 10:00:00,463.549560546875
2024-09-11 11:00:00,301.1111755371094
2024-09-11 12:00:00,296.79107666015625
2024-09-11 13:00:00,377.28887939453125
2024-09-11 14:00:00,300.2247009277344
2024-09-11 15:00:00,324.97607421875
2024-09-11 16:00:00,315.29437255859375
2024-09-11 17:00:00,331.58135986328125
2024-09-11 18:00:00,372.52398681640625
2024-09-11 19:00:00,424.8853759765625
2024-09-11 20:00:00,427.5654296875
2024-09-11 21:00:00,88.76010131835938
2024-09-11 22:00:00,103.42652893066406
2024-09-11 23:00:00,100.892578125
2024-09-12 00:00:00,100.81192779541016
2024-09-12 01:00:00,100.87568664550781
2024-09-12 02:00:00,101.10450744628906
2024-09-12 03:00:00,102.21453094482422
2024-09-12 04:00:00,104.18125915527344
2024-09-12 05:00:00,103.3150863647461
2024-09-12 06:00:00,106.68739318847656
2024-09-12 07:00:00,119.8160400390625
2024-09-12 08:00:00,500.4850158691406
2024-09-12 09:00:00,473.1716613769531
2024-09-12 10:00:00,468.0958557128906
2024-09-12 11:00:00,377.15869140625
2024-09-12 12:00:00,391.2279357910156
2024-09-12 13:00:00,356.7853088378906
2024-09-12 14:00:00,271.680419921875
2024-09-12 15:00:00,448.3574523925781
2024-09-12 16:00:00,298.7010803222656
2024-09-12 17:00:00,444.091552734375
2024-09-12 18:00:00,449.03411865234375
2024-09-12 19:00:00,484.3775634765625
2024-09-12 20:00:00,474.37347412109375
2024-09-12 21:00:00,106.59304809570312
2024-09-12 22:00:00,104.85816955566406
2024-09-12 23:00:00,101.4822006225586
2024-09-13 00:00:00,102.06851196289062
2024-09-13 01:00:00,99.30403137207031
2024-09-13 02:00:00,100.13139343261719
2024-09-13 03:00:00,100.16041564941406
2024-09-13 04:00:00,100.00297546386719
2024-09-13 05:00:00,99.70640563964844
2024-09-13 06:00:00,98.27112579345703
2024-09-13 07:00:00,110.50020599365234
2024-09-13 08:00:00,516.9450073242188
2024-09-13 09:00:00,375.76885986328125
2024-09-13 10:00:00,366.90325927734375
2024-09-13 11:00:00,266.89794921875
2024-09-13 12:00:00,258.9839782714844
2024-09-13 13:00:00,242.98117065429688
2024-09-13 14:00:00,262.92266845703125
2024-09-13 15:00:00,390.43426513671875
2024-09-13 16:00:00,308.2315979003906
2024-09-13 17:00:00,369.8477783203125
2024-09-13 18:00:00,395.72564697265625
2024-09-13 19:00:00,454.52734375
2024-09-13 20:00:00,316.37969970703125
2024-09-13 21:00:00,114.42573547363281
2024-09-13 22:00:00,124.24267578125
2024-09-13 23:00:00,132.09689331054688
2024-09-14 00:00:00,124.20367431640625
2024-09-14 01:00:00,117.62808227539062
2024-09-14 02:00:00,110.90330505371094
2024-09-14 03:00:00,112.86410522460938
2024-09-14 04:00:00,107.3114013671875
2024-09-14 05:00:00,104.97615051269531
2024-09-14 06:00:00,104.85877990722656
2024-09-14 07:00:00,104.74919128417969
2024-09-14 08:00:00,101.89856719970703
2024-09-14 09:00:00,71.18952941894531
2024-09-14 10:00:00,46.49437713623047
2024-09-14 11:00:00,52.83185577392578
2024-09-14 12:00:00,14.154302597045898
2024-09-14 13:00:00,5.163780212402344
2024-09-14 14:00:00,4.836219787597656
2024-09-14 15:00:00,5.0
2024-09-14 16:00:00,5.636226654052734
2024-09-14 17:00:00,5.363773345947266
2024-09-14 18:00:00,6.688124656677246
2024-09-14 19:00:00,27.12138557434082
2024-09-14 20:00:00,56.945228576660156
2024-09-14 21:00:00,85.67350006103516
2024-09-14 22:00:00,100.95977020263672
2024-09-14 23:00:00,103.44253540039062
2024-09-15 00:00:00,100.44373321533203
2024-09-15 01:00:00,97.64053344726562
2024-09-15 02:00:00,97.89750671386719
2024-09-15 03:00:00,95.50138854980469
2024-09-15 04:00:00,94.33045959472656
2024-09-15 05:00:00,92.73838806152344
2024-09-15 06:00:00,94.07664489746094
2024-09-15 07:00:00,97.36053466796875
2024-09-15 08:00:00,93.75188446044922
2024-09-15 09:00:00,64.95468139648438
2024-09-15 10:00:00,50.19127655029297
2024-09-15 11:00:00,59.03826904296875
2024-09-15 12:00:00,59.77054214477539
2024-09-15 13:00:00,54.35429382324219
2024-09-15 14:00:00,18.119340896606445
2024-09-15 15:00:00,5.5649614334106445
2024-09-15 16:00:00,5.4350385665893555
2024-09-15 17:00:00,7.187439918518066
2024-09-15 18:00:00,7.812560081481934
2024-09-15 19:00:00,30.25809669494629
2024-09-15 20:00:00,62.04209899902344
2024-09-15 21:00:00,93.36869049072266
2024-09-15 22:00:00,109.21211242675781
2024-09-15 23:00:00,108.335693359375
2024-09-16 00:00:00,103.65918731689453
2024-09-16 01:00:00,96.69256591796875
2024-09-16 02:00:00,93.42940521240234
2024-09-16 03:00:00,92.62625122070312
2024-09-16 04:00:00,93.45841979980469
2024-09-16 05:00:00,91.02531433105469
2024-09-16 06:00:00,92.07273864746094
2024-09-16 07:00:00,151.6265106201172
2024-09-16 08:00:00,595.89306640625
2024-09-16 09:00:00,520.3779296875
2024-09-16 10:00:00,432.53765869140625
2024-09-16 11:00:00,306.33197021484375
2024-09-16 12:00:00,314.0325622558594
2024-09-16 13:00:00,418.0931396484375
2024-09-16 14:00:00,448.9820251464844
2024-09-16 15:00:00,327.70574951171875
2024-09-16 16:00:00,433.13616943359375
2024-09-16 17:00:00,474.673583984375
2024-09-16 18:00:00,386.310302734375
2024-09-16 19:00:00,474.4189453125
2024-09-16 20:00:00,488.34808349609375
2024-09-16 21:00:00,169.4411163330078
2024-09-16 22:00:00,123.64591979980469
2024-09-16 23:00:00,110.16255187988281
2024-09-17 00:00:00,105.42454528808594
2024-09-17 01:00:00,103.86495208740234
2024-09-17 02:00:00,103.9901123046875
2024-09-17 03:00:00,102.00460815429688
2024-09-17 04:00:00,103.7129898071289
2024-09-17 05:00:00,102.58851623535156
2024-09-17 06:00:00,104.02577209472656
2024-09-17 07:00:00,154.06617736816406
2024-09-17 08:00:00,499.30145263671875
2024-09-17 09:00:00,441.501708984375
2024-09-17 10:00:00,420.52630615234375
2024-09-17 11:00:00,402.7267761230469
2024-09-17 12:00:00,424.8709716796875
2024-09-17 13:00:00,509.11297607421875
2024-09-17 14:00:00,418.8521728515625
2024-09-17 15:00:00,372.85009765625
2024-09-17 16:00:00,400.5656433105469
2024-09-17 17:00:00,227.41964721679688
2024-09-17 18:00:00,455.6370544433594
2024-09-17 19:00:00,537.7788696289062
2024-09-17 20:00:00,517.790771484375
2024-09-17 21:00:00,228.02325439453125
2024-09-17 22:00:00,119.50425720214844
2024-09-17 23:00:00,103.90868377685547
2024-09-18 00:00:00,106.38174438476562
2024-09-18 01:00:00,106.30146789550781
2024-09-18 02:00:00,106.56475830078125
2024-09-18 03:00:00,104.8751220703125
2024-09-18 04:00:00,105.52249908447266
2024-09-18 05:00:00,106.08676147460938
2024-09-18 06:00:00,107.5528564453125
2024-09-18 07:00:00,141.434814453125
2024-09-18 08:00:00,506.1375732421875
2024-09-18 09:00:00,504.8442077636719
2024-09-18 10:00:00,431.7891845703125
2024-09-18 11:00:00,356.2653503417969
2024-09-18 12:00:00,356.45623779296875
2024-09-18 13:00:00,341.62640380859375
2024-09-18 14:00:00,310.41607666015625
2024-09-18 15:00:00,303.86328125
2024-09-18 16:00:00,290.08258056640625
2024-09-18 17:00:00,285.01763916015625
2024-09-18 18:00:00,330.5637512207031
2024-09-18 19:00:00,222.42098999023438
2024-09-18 20:00:00,143.21058654785156
2024-09-18 21:00:00,109.5182876586914
2024-09-18 22:00:00,125.93476104736328
2024-09-18 23:00:00,113.25436401367188
2024-09-19 00:00:00,110.19515991210938
2024-09-19 01:00:00,114.85155487060547
2024-09-19 02:00:00,121.00096130371094
2024-09-19 03:00:00,108.54524230957031
2024-09-19 04:00:00,108.21745300292969
2024-09-19 05:00:00,112.77450561523438
2024-09-19 06:00:00,109.50630187988281
2024-09-19 07:00:00,148.35606384277344
2024-09-19 08:00:00,552.2125854492188
2024-09-19 09:00:00,664.605224609375
2024-09-19 10:00:00,579.3761596679688
2024-09-19 11:00:00,381.63507080078125
2024-09-19 12:00:00,396.6262512207031
2024-09-19 13:00:00,379.6865234375
2024-09-19 14:00:00,310.5813903808594
2024-09-19 15:00:00,166.13156127929688
2024-09-19 16:00:00,339.2159729003906
2024-09-19 17:00:00,319.40032958984375
2024-09-19 18:00:00,350.28985595703125
2024-09-19 19:00:00,301.213623046875
2024-09-19 20:00:00,182.90936279296875
2024-09-19 21:00:00,104.90550231933594
2024-09-19 22:00:00,99.90390014648438
2024-09-19 23:00:00,95.33775329589844
2024-09-20 00:00:00,98.62905883789062
2024-09-20 01:00:00,95.00454711914062
2024-09-20 02:00:00,90.94501495361328
2024-09-20 03:00:00,94.43247985839844
2024-09-20 04:00:00,92.53617095947266
2024-09-20 05:00:00,93.7751693725586
2024-09-20 06:00:00,95.54922485351562
2024-09-20 07:00:00,134.81402587890625
2024-09-20 08:00:00,485.301513671875
2024-09-20 09:00:00,458.8780212402344
2024-09-20 10:00:00,424.24273681640625
2024-09-20 11:00:00,381.50579833984375
2024-09-20 12:00:00,432.7110595703125
2024-09-20 13:00:00,355.6677551269531
2024-09-20 14:00:00,368.44171142578125
2024-09-20 15:00:00,243.92648315429688
2024-09-20 16:00:00,290.74505615234375
2024-09-20 17:00:00,168.0491180419922
2024-09-20 18:00:00,191.9424591064453
2024-09-20 19:00:00,317.6351318359375
2024-09-20 20:00:00,126.7115249633789
2024-09-20 21:00:00,113.72354888916016
2024-09-20 22:00:00,126.55756378173828
2024-09-20 23:00:00,125.46952056884766
2024-09-21 00:00:00,119.94685363769531
2024-09-21 01:00:00,126.03516387939453
2024-09-21 02:00:00,122.82084655761719
2024-09-21 03:00:00,122.02433776855469
2024-09-21 04:00:00,123.27030944824219
2024-09-21 05:00:00,118.62422180175781
2024-09-21 06:00:00,119.84513854980469
2024-09-21 07:00:00,119.53187561035156
2024-09-21 08:00:00,109.81554412841797
2024-09-21 09:00:00,71.93997955322266
2024-09-21 10:00:00,53.01512908935547
2024-09-21 11:00:00,57.2446174621582
2024-09-21 12:00:00,53.69390869140625
2024-09-21 13:00:00,42.83372497558594
2024-09-21 14:00:00,46.202491760253906
2024-09-21 15:00:00,15.80474853515625
2024-09-21 16:00:00,14.379459381103516
2024-09-21 17:00:00,52.115821838378906
2024-09-21 18:00:00,54.69850158691406
2024-09-21 19:00:00,43.57770538330078
2024-09-21 20:00:00,56.04945373535156
2024-09-21 21:00:00,89.54171752929688
2024-09-21 22:00:00,92.67228698730469
2024-09-21 23:00:00,96.05570983886719
2024-09-22 00:00:00,96.37673950195312
2024-09-22 01:00:00,38.7295036315918
2024-09-22 02:00:00,38.75493621826172
2024-09-22 03:00:00,94.20956420898438
2024-09-22 04:00:00,97.3201904296875
2024-09-22 05:00:00,95.08435821533203
2024-09-22 06:00:00,99.6566162109375
2024-09-22 07:00:00,99.57643127441406
2024-09-22 08:00:00,95.95297241210938
2024-09-22 09:00:00,76.8175277709961
2024-09-22 10:00:00,48.38459777832031
2024-09-22 11:00:00,52.00279235839844
2024-09-22 12:00:00,56.457725524902344
2024-09-22 13:00:00,33.49497985839844
2024-09-22 14:00:00,16.94741439819336
2024-09-22 15:00:00,52.24595642089844
2024-09-22 16:00:00,50.284950256347656
2024-09-22 17:00:00,7.239037036895752
2024-09-22 18:00:00,19.96859359741211
2024-09-22 19:00:00,46.69513702392578
2024-09-22 20:00:00,63.25994873046875
2024-09-22 21:00:00,91.59172058105469
2024-09-22 22:00:00,100.39028930664062
2024-09-22 23:00:00,97.29788208007812
2024-09-23 00:00:00,97.2886962890625
2024-09-23 01:00:00,97.5378646850586
2024-09-23 02:00:00,97.35958862304688
2024-09-23 03:00:00,98.16873931884766
2024-09-23 04:00:00,98.18971252441406
2024-09-23 05:00:00,97.62919616699219
2024-09-23 06:00:00,96.01246643066406
2024-09-23 07:00:00,128.19932556152344
2024-09-23 08:00:00,595.546630859375
2024-09-23 09:00:00,469.14324951171875
2024-09-23 10:00:00,427.52398681640625
2024-09-23 11:00:00,322.639404296875
2024-09-23 12:00:00,338.5439758300781
2024-09-23 13:00:00,328.25640869140625
2024-09-23 14:00:00,230.64501953125
2024-09-23 15:00:00,104.27268981933594
2024-09-23 16:00:00,141.4369659423828
2024-09-23 17:00:00,92.88993072509766
2024-09-23 18:00:00,133.85699462890625
2024-09-23 19:00:00,135.44476318359375
2024-09-23 20:00:00,57.33274459838867
2024-09-23 21:00:00,48.267555236816406
2024-09-23 22:00:00,108.53524780273438
2024-09-23 23:00:00,102.5137939453125
2024-09-24 00:00:00,101.20918273925781
2024-09-24 01:00:00,97.2049560546875
2024-09-24 02:00:00,97.18017578125
2024-09-24 03:00:00,98.32466888427734
2024-09-24 04:00:00,97.53611755371094
2024-09-24 05:00:00,98.89756774902344
2024-09-24 06:00:00,103.74055480957031
2024-09-24 07:00:00,121.22412872314453
2024-09-24 08:00:00,522.7459106445312
2024-09-24 09:00:00,484.81353759765625
2024-09-24 10:00:00,459.94268798828125
2024-09-24 11:00:00,338.2239074707031
2024-09-24 12:00:00,368.02606201171875
2024-09-24 13:00:00,341.56597900390625
2024-09-24 14:00:00,312.57525634765625
2024-09-24 15:00:00,244.59841918945312
2024-09-24 16:00:00,245.443115234375
2024-09-24 17:00:00,198.6041259765625
2024-09-24 18:00:00,167.26934814453125
2024-09-24 19:00:00,168.70677185058594
2024-09-24 20:00:00,190.6621551513672
2024-09-24 21:00:00,160.66635131835938
2024-09-24 22:00:00,101.75186157226562
2024-09-24 23:00:00,98.3660888671875
2024-09-25 00:00:00,95.61480712890625
2024-09-25 01:00:00,99.56777954101562
2024-09-25 02:00:00,100.62291717529297
2024-09-25 03:00:00,99.03128051757812
2024-09-25 04:00:00,99.866943359375
2024-09-25 05:00:00,100.20564270019531
2024-09-25 06:00:00,100.5747299194336
2024-09-25 07:00:00,127.33853912353516
2024-09-25 08:00:00,507.9656982421875
2024-09-25 09:00:00,495.00738525390625
2024-09-25 10:00:00,451.212158203125
2024-09-25 11:00:00,379.697021484375
2024-09-25 12:00:00,407.326904296875
2024-09-25 13:00:00,395.16455078125
2024-09-25 14:00:00,324.1572265625
2024-09-25 15:00:00,142.00741577148438
2024-09-25 16:00:00,89.58610534667969
2024-09-25 17:00:00,117.19216918945312
2024-09-25 18:00:00,110.95435333251953
2024-09-25 19:00:00,244.28372192382812
2024-09-25 20:00:00,281.78411865234375
2024-09-25 21:00:00,163.7323760986328
2024-09-25 22:00:00,114.69654846191406
2024-09-25 23:00:00,109.48187255859375
2024-09-26 00:00:00,107.47100830078125
2024-09-26 01:00:00,111.69076538085938
2024-09-26 02:00:00,114.14313507080078
2024-09-26 03:00:00,107.08558654785156
2024-09-26 04:00:00,112.47123718261719
2024-09-26 05:00:00,109.01815032958984
2024-09-26 06:00:00,102.79119873046875
2024-09-26 07:00:00,113.20162963867188
2024-09-26 08:00:00,536.5040283203125
2024-09-26 09:00:00,503.7837829589844
2024-09-26 10:00:00,469.94061279296875
2024-09-26 11:00:00,296.1996765136719
2024-09-26 12:00:00,385.536865234375
2024-09-26 13:00:00,381.36859130859375
2024-09-26 14:00:00,348.9183349609375
2024-09-26 15:00:00,196.30633544921875
2024-09-26 16:00:00,154.28936767578125
2024-09-26 17:00:00,323.47882080078125
2024-09-26 18:00:00,296.4255676269531
2024-09-26 19:00:00,299.13433837890625
2024-09-26 20:00:00,293.2424011230469
2024-09-26 21:00:00,101.86334228515625
2024-09-26 22:00:00,104.48756408691406
2024-09-26 23:00:00,103.39359283447266
2024-09-27 00:00:00,100.95132446289062
2024-09-27 01:00:00,94.4012680053711
2024-09-27 02:00:00,95.12886047363281
2024-09-27 03:00:00,94.91035461425781
2024-09-27 04:00:00,93.33491516113281
2024-09-27 05:00:00,94.67323303222656
2024-09-27 06:00:00,95.70515441894531
2024-09-27 07:00:00,115.08467102050781
2024-09-27 08:00:00,533.9063720703125
2024-09-27 09:00:00,490.0356140136719
2024-09-27 10:00:00,427.7119140625
2024-09-27 11:00:00,295.8570556640625
2024-09-27 12:00:00,168.85450744628906
2024-09-27 13:00:00,
2024-09-27 14:00:00,81.5059814453125
2024-09-27 15:00:00,97.232177734375
2024-09-27 16:00:00,132.7576446533203
2024-09-27 17:00:00,309.8518371582031
2024-09-27 18:00:00,344.23846435546875
2024-09-27 19:00:00,450.03118896484375
2024-09-27 20:00:00,328.7320251464844
2024-09-27 21:00:00,109.23741912841797
2024-09-27 22:00:00,102.14645385742188
2024-09-27 23:00:00,102.37565612792969
2024-09-28 00:00:00,96.3687515258789
2024-09-28 01:00:00,91.1346206665039
2024-09-28 02:00:00,91.78912353515625
2024-09-28 03:00:00,93.88494873046875
2024-09-28 04:00:00,94.35287475585938
2024-09-28 05:00:00,94.96385192871094
2024-09-28 06:00:00,94.20054626464844
2024-09-28 07:00:00,94.74827575683594
2024-09-28 08:00:00,94.259765625
2024-09-28 09:00:00,42.409122467041016
2024-09-28 10:00:00,
2024-09-28 11:00:00,
2024-09-28 12:00:00,
2024-09-28 13:00:00,
2024-09-28 14:00:00,
2024-09-28 15:00:00,31.118377685546875
2024-09-28 16:00:00,56.3227653503418
2024-09-28 17:00:00,56.471397399902344
2024-09-28 18:00:00,55.108543395996094
2024-09-28 19:00:00,44.61395263671875
2024-09-28 20:00:00,61.07051086425781
2024-09-28 21:00:00,91.30398559570312
2024-09-28 22:00:00,96.84188842773438
2024-09-28 23:00:00,93.71977996826172
